"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","4 K"
"System","4","Services","0","22,184 K"
"smss.exe","332","Services","0","1,052 K"
"csrss.exe","476","Services","0","4,880 K"
"wininit.exe","532","Services","0","3,768 K"
"csrss.exe","548","Console","1","21,068 K"
"services.exe","592","Services","0","7,752 K"
"lsass.exe","600","Services","0","15,036 K"
"svchost.exe","676","Services","0","17,768 K"
"svchost.exe","720","Services","0","13,464 K"
"winlogon.exe","796","Console","1","6,288 K"
"dwm.exe","912","Console","1","38,796 K"
"svchost.exe","924","Services","0","31,584 K"
"svchost.exe","956","Services","0","121,712 K"
"svchost.exe","996","Services","0","56,076 K"
"svchost.exe","344","Services","0","18,612 K"
"WTabletServicePro.exe","888","Services","0","4,652 K"
"WUDFHost.exe","1044","Services","0","6,324 K"
"svchost.exe","1140","Services","0","16,296 K"
"wlanext.exe","1288","Services","0","13,628 K"
"conhost.exe","1312","Services","0","2,948 K"
"spoolsv.exe","1392","Services","0","10,264 K"
"svchost.exe","1484","Services","0","18,224 K"
"svchost.exe","1508","Services","0","32,012 K"
"AdobeUpdateService.exe","1652","Services","0","4,204 K"
"AstSrv.exe","1672","Services","0","5,756 K"
"svchost.exe","1700","Services","0","10,272 K"
"dasHost.exe","1720","Services","0","4,908 K"
"EvtEng.exe","1752","Services","0","11,576 K"
"HeciServer.exe","1804","Services","0","5,384 K"
"ibtrksrv.exe","1864","Services","0","5,116 K"
"MacroService.exe","1976","Services","0","9,472 K"
"NFCProxyService.exe","1996","Services","0","4,236 K"
"PMBDeviceInfoProvider.exe","1124","Services","0","4,696 K"
"RegSrvc.exe","1532","Services","0","6,876 K"
"sqlwriter.exe","1892","Services","0","6,148 K"
"svchost.exe","2096","Services","0","6,548 K"
"VESMgr.exe","2124","Services","0","6,636 K"
"MsMpEng.exe","2228","Services","0","33,056 K"
"ZeroConfigService.exe","2308","Services","0","13,860 K"
"VESMgrSub.exe","2360","Services","0","10,488 K"
"VESMgrSub.exe","2388","Console","1","12,624 K"
"dllhost.exe","2636","Services","0","7,312 K"
"unsecapp.exe","2644","Services","0","5,184 K"
"WmiPrvSE.exe","2668","Services","0","21,480 K"
"WmiPrvSE.exe","2844","Services","0","18,340 K"
"svchost.exe","3496","Services","0","5,020 K"
"VTSvc.exe","3320","Services","0","15,756 K"
"BTHSAmpPalService.exe","2196","Services","0","3,976 K"
"devmonsrv.exe","452","Services","0","7,668 K"
"obexsrv.exe","1852","Services","0","7,056 K"
"BTHSSecurityMgr.exe","2756","Services","0","7,476 K"
"IAStorDataMgrSvc.exe","1812","Services","0","45,632 K"
