"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","4 K"
"System","4","Services","0","1,996 K"
"smss.exe","332","Services","0","352 K"
"csrss.exe","476","Services","0","2,208 K"
"wininit.exe","532","Services","0","796 K"
"services.exe","592","Services","0","4,756 K"
"lsass.exe","600","Services","0","8,348 K"
"svchost.exe","676","Services","0","11,828 K"
"svchost.exe","708","Services","0","9,124 K"
"svchost.exe","880","Services","0","21,420 K"
"svchost.exe","928","Services","0","99,576 K"
"svchost.exe","976","Services","0","43,276 K"
"svchost.exe","304","Services","0","11,748 K"
"WTabletServicePro.exe","544","Services","0","892 K"
"WUDFHost.exe","1092","Services","0","2,508 K"
"svchost.exe","1152","Services","0","12,068 K"
"wlanext.exe","1232","Services","0","4,952 K"
"conhost.exe","1256","Services","0","480 K"
"spoolsv.exe","1360","Services","0","3,376 K"
"svchost.exe","1428","Services","0","11,132 K"
"svchost.exe","1476","Services","0","30,292 K"
"AdobeUpdateService.exe","1648","Services","0","1,272 K"
"AstSrv.exe","1668","Services","0","1,704 K"
"svchost.exe","1696","Services","0","3,140 K"
"dasHost.exe","1736","Services","0","1,932 K"
"EvtEng.exe","1744","Services","0","5,008 K"
"HeciServer.exe","1796","Services","0","984 K"
"ibtrksrv.exe","1844","Services","0","948 K"
"MacroService.exe","1972","Services","0","5,704 K"
"NFCProxyService.exe","1996","Services","0","800 K"
"PMBDeviceInfoProvider.exe","604","Services","0","876 K"
"RegSrvc.exe","1496","Services","0","1,232 K"
"sqlwriter.exe","2060","Services","0","1,056 K"
"svchost.exe","2124","Services","0","1,496 K"
"VESMgr.exe","2152","Services","0","1,644 K"
"MsMpEng.exe","2240","Services","0","26,568 K"
"ZeroConfigService.exe","2280","Services","0","5,320 K"
"VESMgrSub.exe","2324","Services","0","3,864 K"
"unsecapp.exe","2484","Services","0","2,104 K"
"WmiPrvSE.exe","2552","Services","0","13,796 K"
"dllhost.exe","2628","Services","0","3,584 K"
"WmiPrvSE.exe","2756","Services","0","12,352 K"
"svchost.exe","3140","Services","0","2,092 K"
"VTSvc.exe","4032","Services","0","15,320 K"
"BTHSAmpPalService.exe","4064","Services","0","828 K"
"devmonsrv.exe","348","Services","0","4,032 K"
"obexsrv.exe","724","Services","0","2,140 K"
"BTHSSecurityMgr.exe","648","Services","0","2,236 K"
"IAStorDataMgrSvc.exe","2908","Services","0","21,740 K"
"IntelMeFWService.exe","672","Services","0","628 K"
"Jhi_service.exe","1380","Services","0","752 K"
"LMS.exe","3124","Services","0","3,008 K"
"SOHDms.exe","3316","Services","0","14,928 K"
"SpfService64.exe","3440","Services","0","7,116 K"
"SearchIndexer.exe","3796","Services","0","45,080 K"
"wmpnetwk.exe","2600","Services","0","492 K"
"VUAgent.exe","5164","Services","0","3,056 K"
"VCService.exe","6376","Services","0","864 K"
"VCAgent.exe","6228","Services","0","98,440 K"
"csrss.exe","7008","Console","3","19,604 K"
"winlogon.exe","632","Console","3","1,328 K"
"dwm.exe","6900","Console","3","27,068 K"
"VESMgrSub.exe","2184","Console","3","5,432 K"
"VESGfxMgr.exe","5160","Console","3","1,032 K"
"igfxext.exe","5172","Console","3","1,108 K"
"igfxsrvc.exe","2712","Console","3","3,460 K"
"explorer.exe","5072","Console","3","105,768 K"
"MacroServiceWnd.exe","5528","Console","3","1,480 K"
"taskhostex.exe","3612","Console","3","5,936 K"
"Wacom_TabletUser.exe","3956","Console","3","1,040 K"
"WacomHost.exe","4744","Console","3","1,108 K"
"Wacom_Tablet.exe","2088","Console","3","11,716 K"
"Wacom_TouchUser.exe","1716","Console","3","4,160 K"
"TabTip.exe","6152","Console","3","4,384 K"
