"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","4 K"
"System","4","Services","0","21,816 K"
"smss.exe","332","Services","0","1,052 K"
"csrss.exe","476","Services","0","4,852 K"
"wininit.exe","532","Services","0","3,768 K"
"csrss.exe","548","Console","1","21,168 K"
"services.exe","592","Services","0","7,744 K"
"lsass.exe","600","Services","0","15,252 K"
"svchost.exe","676","Services","0","18,080 K"
"svchost.exe","720","Services","0","13,560 K"
"winlogon.exe","796","Console","1","6,248 K"
"dwm.exe","912","Console","1","36,384 K"
"svchost.exe","924","Services","0","31,696 K"
"svchost.exe","956","Services","0","116,764 K"
"svchost.exe","996","Services","0","56,608 K"
"svchost.exe","344","Services","0","18,568 K"
"WTabletServicePro.exe","888","Services","0","4,652 K"
"WUDFHost.exe","1044","Services","0","6,324 K"
"svchost.exe","1140","Services","0","16,312 K"
"wlanext.exe","1288","Services","0","13,628 K"
"conhost.exe","1312","Services","0","2,948 K"
"spoolsv.exe","1392","Services","0","10,264 K"
"svchost.exe","1484","Services","0","18,220 K"
"svchost.exe","1508","Services","0","31,964 K"
"AdobeUpdateService.exe","1652","Services","0","4,204 K"
"AstSrv.exe","1672","Services","0","5,756 K"
"svchost.exe","1700","Services","0","10,272 K"
"dasHost.exe","1720","Services","0","4,908 K"
"EvtEng.exe","1752","Services","0","11,576 K"
"HeciServer.exe","1804","Services","0","5,384 K"
"ibtrksrv.exe","1864","Services","0","5,116 K"
"MacroService.exe","1976","Services","0","9,528 K"
"NFCProxyService.exe","1996","Services","0","4,236 K"
"PMBDeviceInfoProvider.exe","1124","Services","0","4,696 K"
"RegSrvc.exe","1532","Services","0","6,876 K"
"sqlwriter.exe","1892","Services","0","6,148 K"
"svchost.exe","2096","Services","0","6,548 K"
"VESMgr.exe","2124","Services","0","6,636 K"
"MsMpEng.exe","2228","Services","0","33,056 K"
"ZeroConfigService.exe","2308","Services","0","13,920 K"
"VESMgrSub.exe","2360","Services","0","10,484 K"
"VESMgrSub.exe","2388","Console","1","12,720 K"
"dllhost.exe","2636","Services","0","7,312 K"
"unsecapp.exe","2644","Services","0","5,184 K"
"WmiPrvSE.exe","2668","Services","0","21,412 K"
"WmiPrvSE.exe","2844","Services","0","18,548 K"
"svchost.exe","3496","Services","0","5,020 K"
"VTSvc.exe","3320","Services","0","14,972 K"
"BTHSAmpPalService.exe","2196","Services","0","3,976 K"
"devmonsrv.exe","452","Services","0","7,680 K"
"obexsrv.exe","1852","Services","0","7,056 K"
"BTHSSecurityMgr.exe","2756","Services","0","7,476 K"
"IAStorDataMgrSvc.exe","1812","Services","0","45,636 K"
"IntelMeFWService.exe","880","Services","0","3,792 K"
"Jhi_service.exe","3400","Services","0","4,392 K"
"LMS.exe","1264","Services","0","9,772 K"
"SOHDms.exe","2876","Services","0","20,636 K"
"SpfService64.exe","3120","Services","0","10,544 K"
"SearchIndexer.exe","3932","Services","0","50,672 K"
"wmpnetwk.exe","1204","Services","0","620 K"
"VESGfxMgr.exe","4072","Console","1","5,772 K"
"igfxext.exe","3084","Console","1","5,472 K"
"igfxsrvc.exe","3592","Console","1","7,356 K"
"explorer.exe","3244","Console","1","124,436 K"
"MacroServiceWnd.exe","2928","Console","1","5,388 K"
"taskhostex.exe","3548","Console","1","11,912 K"
"Wacom_TabletUser.exe","4448","Console","1","5,456 K"
"WacomHost.exe","4540","Console","1","7,508 K"
"TabTip.exe","4668","Console","1","10,120 K"
"TabTip32.exe","4708","Console","1","3,208 K"
"Wacom_Tablet.exe","4736","Console","1","23,948 K"
"Wacom_TouchUser.exe","4916","Console","1","10,676 K"
"chrome.exe","4196","Console","1","146,468 K"
"chrome.exe","4232","Console","1","5,664 K"
"chrome.exe","2964","Console","1","6,328 K"
"chrome.exe","4936","Console","1","90,844 K"
"chrome.exe","1256","Console","1","34,028 K"
"chrome.exe","908","Console","1","33,800 K"
"chrome.exe","5028","Console","1","734,232 K"
"chrome.exe","4928","Console","1","29,356 K"
"NetworkClient.exe","5660","Console","1","172 K"
"hkcmd.exe","5764","Console","1","6,204 K"
"RAVBg64.exe","5784","Console","1","9,196 K"
"RAVBg64.exe","5836","Console","1","9,216 K"
"googledrivesync.exe","5896","Console","1","3,008 K"
"googledrivesync.exe","5904","Console","1","869,328 K"
"Peek Through.exe","5912","Console","1","32,916 K"
"always-on-top.exe","5988","Console","1","6,356 K"
"PCEqualizer.exe","5292","Console","1","33,628 K"
"audiodg.exe","5560","Services","0","24,544 K"
"AlwaysOnTopMaker.exe","5464","Console","1","4,656 K"
"VTUsr.exe","6136","Console","1","11,520 K"
"VAIO Clip.exe","6012","Console","1","192 K"
"pcee4.exe","5244","Console","1","588 K"
"IAStorIcon.exe","5424","Console","1","28,580 K"
"VAIOUpdt.exe","5044","Console","1","2,196 K"
"VUAgent.exe","3616","Services","0","6,976 K"
"SettingSyncHost.exe","4576","Console","1","3,852 K"
"VCSystemTray.exe","4268","Console","1","3,736 K"
"VCService.exe","5112","Services","0","5,516 K"
"VCAgent.exe","1164","Services","0","275,268 K"
