"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","4 K"
"System","4","Services","0","19,968 K"
"smss.exe","332","Services","0","352 K"
"csrss.exe","476","Services","0","3,104 K"
"wininit.exe","532","Services","0","884 K"
"services.exe","592","Services","0","5,260 K"
"lsass.exe","600","Services","0","11,772 K"
"svchost.exe","676","Services","0","14,508 K"
"svchost.exe","708","Services","0","10,868 K"
"svchost.exe","880","Services","0","23,092 K"
"svchost.exe","928","Services","0","94,356 K"
"svchost.exe","976","Services","0","53,200 K"
"svchost.exe","304","Services","0","13,932 K"
"WTabletServicePro.exe","544","Services","0","1,404 K"
"WUDFHost.exe","1092","Services","0","2,520 K"
"svchost.exe","1152","Services","0","12,852 K"
"wlanext.exe","1232","Services","0","5,148 K"
"conhost.exe","1256","Services","0","556 K"
"spoolsv.exe","1360","Services","0","3,828 K"
"svchost.exe","1428","Services","0","12,056 K"
"svchost.exe","1476","Services","0","31,896 K"
"AdobeUpdateService.exe","1648","Services","0","1,300 K"
"AstSrv.exe","1668","Services","0","1,736 K"
"svchost.exe","1696","Services","0","3,436 K"
"dasHost.exe","1736","Services","0","3,256 K"
"EvtEng.exe","1744","Services","0","5,296 K"
"HeciServer.exe","1796","Services","0","1,072 K"
"ibtrksrv.exe","1844","Services","0","1,032 K"
"MacroService.exe","1972","Services","0","6,148 K"
"NFCProxyService.exe","1996","Services","0","832 K"
"PMBDeviceInfoProvider.exe","604","Services","0","908 K"
"RegSrvc.exe","1496","Services","0","1,316 K"
"sqlwriter.exe","2060","Services","0","1,392 K"
"svchost.exe","2124","Services","0","2,184 K"
"VESMgr.exe","2152","Services","0","2,228 K"
"MsMpEng.exe","2240","Services","0","151,000 K"
"ZeroConfigService.exe","2280","Services","0","5,568 K"
"VESMgrSub.exe","2324","Services","0","4,808 K"
"unsecapp.exe","2484","Services","0","2,128 K"
"WmiPrvSE.exe","2552","Services","0","16,968 K"
"dllhost.exe","2628","Services","0","3,604 K"
"WmiPrvSE.exe","2756","Services","0","14,368 K"
"svchost.exe","3140","Services","0","2,132 K"
"VTSvc.exe","4032","Services","0","16,372 K"
"BTHSAmpPalService.exe","4064","Services","0","908 K"
"devmonsrv.exe","348","Services","0","4,012 K"
"obexsrv.exe","724","Services","0","2,348 K"
"BTHSSecurityMgr.exe","648","Services","0","2,284 K"
"IAStorDataMgrSvc.exe","2908","Services","0","22,968 K"
"IntelMeFWService.exe","672","Services","0","660 K"
"Jhi_service.exe","1380","Services","0","776 K"
"LMS.exe","3124","Services","0","3,720 K"
"SOHDms.exe","3316","Services","0","14,152 K"
"SpfService64.exe","3440","Services","0","8,688 K"
"SearchIndexer.exe","3796","Services","0","45,496 K"
"wmpnetwk.exe","2600","Services","0","3,808 K"
"VUAgent.exe","5164","Services","0","3,420 K"
"VCService.exe","6376","Services","0","904 K"
"VCAgent.exe","6228","Services","0","140,896 K"
"csrss.exe","7008","Console","3","21,740 K"
"winlogon.exe","632","Console","3","2,596 K"
"dwm.exe","6900","Console","3","37,596 K"
"VESMgrSub.exe","2184","Console","3","7,016 K"
"VESGfxMgr.exe","5160","Console","3","1,880 K"
"igfxext.exe","5172","Console","3","2,544 K"
"igfxsrvc.exe","2712","Console","3","3,700 K"
"explorer.exe","5072","Console","3","120,184 K"
"MacroServiceWnd.exe","5528","Console","3","1,520 K"
"taskhostex.exe","3612","Console","3","6,680 K"
"Wacom_TabletUser.exe","3956","Console","3","1,124 K"
"WacomHost.exe","4744","Console","3","1,112 K"
"Wacom_Tablet.exe","2088","Console","3","12,672 K"
"Wacom_TouchUser.exe","1716","Console","3","4,480 K"
"TabTip.exe","6152","Console","3","4,580 K"
"TabTip32.exe","4148","Console","3","676 K"
"NetworkClient.exe","3168","Console","3","192 K"
"hkcmd.exe","6688","Console","3","1,348 K"
"RAVBg64.exe","3236","Console","3","3,332 K"
"RAVBg64.exe","4688","Console","3","3,320 K"
"Peek Through.exe","4864","Console","3","8,060 K"
"MySpeed.exe","6728","Console","3","9,164 K"
"MySpeedx64.exe","6108","Console","3","2,868 K"
"always-on-top.exe","7056","Console","3","1,968 K"
"AlwaysOnTopMaker.exe","4424","Console","3","1,932 K"
"VTUsr.exe","5784","Console","3","11,904 K"
"VAIO Clip.exe","1708","Console","3","224 K"
"pcee4.exe","6460","Console","3","596 K"
"IAStorIcon.exe","6780","Console","3","8,568 K"
"VAIOUpdt.exe","688","Console","3","3,468 K"
"VCSystemTray.exe","6364","Console","3","6,076 K"
"SettingSyncHost.exe","3868","Console","3","3,592 K"
"conhost.exe","4204","Services","0","752 K"
"taskhost.exe","7048","Console","3","7,956 K"
"googledrivesync.exe","4580","Console","3","972 K"
"googledrivesync.exe","5832","Console","3","894,684 K"
"VCAdmin.exe","3676","Console","3","28,116 K"
"chromedriver.exe","6584","Console","3","10,928 K"
"conhost.exe","3636","Console","3","3,592 K"
"chromedriver.exe","7576","Console","3","10,656 K"
"conhost.exe","1440","Console","3","3,604 K"
"chromedriver.exe","4476","Console","3","11,044 K"
"conhost.exe","1104","Console","3","3,600 K"
"chromedriver.exe","7716","Console","3","10,984 K"
"conhost.exe","4888","Console","3","3,620 K"
"chromedriver.exe","9080","Console","3","10,596 K"
"conhost.exe","9104","Console","3","3,628 K"
"chromedriver.exe","7016","Console","3","10,672 K"
"conhost.exe","7764","Console","3","3,628 K"
"chromedriver.exe","7508","Console","3","10,652 K"
"conhost.exe","8312","Console","3","3,632 K"
"MpCmdRun.exe","4020","Services","0","9,364 K"
"chromedriver.exe","8724","Console","3","10,924 K"
"conhost.exe","4780","Console","3","3,632 K"
"idea64.exe","7308","Console","3","1,226,224 K"
"fsnotifier64.exe","9152","Console","3","1,580 K"
"conhost.exe","7712","Console","3","3,592 K"
"java.exe","4916","Console","3","96,784 K"
"conhost.exe","256","Console","3","3,624 K"
"sublime_text.exe","5652","Console","3","54,980 K"
"plugin_host.exe","5760","Console","3","15,952 K"
"SearchProtocolHost.exe","8808","Services","0","8,520 K"
"SearchFilterHost.exe","7800","Services","0","6,796 K"
"java.exe","4948","Console","3","140,956 K"
"java.exe","8372","Console","3","49,656 K"
"conhost.exe","4392","Console","3","3,612 K"
"conhost.exe","7032","Console","3","3,612 K"
"audiodg.exe","8472","Services","0","15,964 K"
"tasklist.exe","180","Console","3","6,024 K"
"conhost.exe","588","Console","3","3,608 K"
