"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","4 K"
"System","4","Services","0","21,800 K"
"smss.exe","332","Services","0","1,052 K"
"csrss.exe","476","Services","0","4,884 K"
"wininit.exe","532","Services","0","3,768 K"
"csrss.exe","548","Console","1","31,716 K"
"services.exe","592","Services","0","7,740 K"
"lsass.exe","600","Services","0","15,232 K"
"svchost.exe","676","Services","0","17,728 K"
"svchost.exe","720","Services","0","13,424 K"
"winlogon.exe","796","Console","1","6,288 K"
"dwm.exe","912","Console","1","46,660 K"
"svchost.exe","924","Services","0","31,836 K"
"svchost.exe","956","Services","0","121,960 K"
"svchost.exe","996","Services","0","57,120 K"
"svchost.exe","344","Services","0","18,572 K"
"WTabletServicePro.exe","888","Services","0","4,652 K"
"WUDFHost.exe","1044","Services","0","6,324 K"
"svchost.exe","1140","Services","0","16,296 K"
"wlanext.exe","1288","Services","0","13,628 K"
"conhost.exe","1312","Services","0","2,948 K"
"spoolsv.exe","1392","Services","0","10,280 K"
"svchost.exe","1484","Services","0","18,220 K"
"svchost.exe","1508","Services","0","32,000 K"
"AdobeUpdateService.exe","1652","Services","0","4,204 K"
"AstSrv.exe","1672","Services","0","5,756 K"
"svchost.exe","1700","Services","0","10,272 K"
"dasHost.exe","1720","Services","0","4,908 K"
"EvtEng.exe","1752","Services","0","11,580 K"
"HeciServer.exe","1804","Services","0","5,384 K"
"ibtrksrv.exe","1864","Services","0","5,116 K"
"MacroService.exe","1976","Services","0","9,504 K"
"NFCProxyService.exe","1996","Services","0","4,236 K"
"PMBDeviceInfoProvider.exe","1124","Services","0","4,696 K"
"RegSrvc.exe","1532","Services","0","6,876 K"
"sqlwriter.exe","1892","Services","0","6,148 K"
"svchost.exe","2096","Services","0","6,548 K"
"VESMgr.exe","2124","Services","0","6,636 K"
"MsMpEng.exe","2228","Services","0","33,056 K"
"ZeroConfigService.exe","2308","Services","0","13,868 K"
"VESMgrSub.exe","2360","Services","0","10,488 K"
"VESMgrSub.exe","2388","Console","1","12,660 K"
"dllhost.exe","2636","Services","0","7,312 K"
"unsecapp.exe","2644","Services","0","5,200 K"
"WmiPrvSE.exe","2668","Services","0","21,168 K"
"WmiPrvSE.exe","2844","Services","0","35,788 K"
"svchost.exe","3496","Services","0","5,020 K"
"VTSvc.exe","3320","Services","0","14,768 K"
"BTHSAmpPalService.exe","2196","Services","0","3,976 K"
"devmonsrv.exe","452","Services","0","7,732 K"
"obexsrv.exe","1852","Services","0","7,056 K"
"BTHSSecurityMgr.exe","2756","Services","0","7,476 K"
"IAStorDataMgrSvc.exe","1812","Services","0","45,664 K"
"IntelMeFWService.exe","880","Services","0","3,792 K"
"Jhi_service.exe","3400","Services","0","4,392 K"
"LMS.exe","1264","Services","0","9,772 K"
"SOHDms.exe","2876","Services","0","20,612 K"
"SpfService64.exe","3120","Services","0","10,460 K"
"SearchIndexer.exe","3932","Services","0","50,520 K"
"wmpnetwk.exe","1204","Services","0","600 K"
"VESGfxMgr.exe","4072","Console","1","5,772 K"
"igfxext.exe","3084","Console","1","5,472 K"
"igfxsrvc.exe","3592","Console","1","7,352 K"
"explorer.exe","3244","Console","1","148,148 K"
"MacroServiceWnd.exe","2928","Console","1","5,388 K"
"taskhostex.exe","3548","Console","1","11,160 K"
"Wacom_TabletUser.exe","4448","Console","1","5,456 K"
"WacomHost.exe","4540","Console","1","7,508 K"
"TabTip.exe","4668","Console","1","10,100 K"
"TabTip32.exe","4708","Console","1","3,208 K"
"Wacom_Tablet.exe","4736","Console","1","23,952 K"
"Wacom_TouchUser.exe","4916","Console","1","10,676 K"
"chrome.exe","4196","Console","1","140,860 K"
"chrome.exe","4232","Console","1","5,664 K"
"chrome.exe","2964","Console","1","6,328 K"
"chrome.exe","4936","Console","1","96,496 K"
"chrome.exe","1256","Console","1","33,860 K"
"chrome.exe","908","Console","1","33,796 K"
"chrome.exe","5028","Console","1","729,936 K"
"chrome.exe","4928","Console","1","29,356 K"
"NetworkClient.exe","5660","Console","1","236 K"
"hkcmd.exe","5764","Console","1","6,204 K"
"RAVBg64.exe","5784","Console","1","9,200 K"
"RAVBg64.exe","5836","Console","1","9,220 K"
"googledrivesync.exe","5896","Console","1","3,008 K"
"googledrivesync.exe","5904","Console","1","855,364 K"
"Peek Through.exe","5912","Console","1","32,916 K"
"always-on-top.exe","5988","Console","1","6,356 K"
"PCEqualizer.exe","5292","Console","1","33,628 K"
"audiodg.exe","5560","Services","0","25,200 K"
"AlwaysOnTopMaker.exe","5464","Console","1","4,656 K"
"VTUsr.exe","6136","Console","1","11,072 K"
"VAIO Clip.exe","6012","Console","1","192 K"
"pcee4.exe","5244","Console","1","504 K"
"IAStorIcon.exe","5424","Console","1","28,632 K"
"VAIOUpdt.exe","5044","Console","1","1,552 K"
"VUAgent.exe","3616","Services","0","6,956 K"
"SettingSyncHost.exe","4576","Console","1","3,736 K"
"VCSystemTray.exe","4268","Console","1","3,136 K"
"VCService.exe","5112","Services","0","5,516 K"
"VCAgent.exe","1164","Services","0","276,444 K"
"conhost.exe","6424","Services","0","3,496 K"
"MySpeed.exe","7124","Console","1","17,776 K"
"MySpeedx64.exe","3336","Console","1","9,484 K"
"VCAdmin.exe","2760","Console","1","62,396 K"
"MpCmdRun.exe","7212","Services","0","9,388 K"
"chrome.exe","7064","Console","1","19,484 K"
"SearchProtocolHost.exe","1092","Services","0","7,376 K"
"chromedriver.exe","5628","Console","1","11,432 K"
"conhost.exe","7712","Console","1","3,592 K"
"chromedriver.exe","4644","Console","1","11,404 K"
"conhost.exe","7380","Console","1","3,564 K"
"WWAHost.exe","7296","Console","1","1,380 K"
"RuntimeBroker.exe","5612","Console","1","4,236 K"
"conhost.exe","6684","Console","1","6,996 K"
"java.exe","188","Console","1","41,864 K"
"obs64.exe","3704","Console","1","80,996 K"
"java.exe","8028","Console","1","208,632 K"
"conhost.exe","7236","Console","1","6,956 K"
"chromedriver.exe","7460","Console","1","11,456 K"
"conhost.exe","7000","Console","1","3,564 K"
"chrome.exe","804","Console","1","76,048 K"
"chrome.exe","7424","Console","1","7,492 K"
"chrome.exe","6440","Console","1","8,048 K"
"chrome.exe","6672","Console","1","89,008 K"
"chrome.exe","7228","Console","1","24,072 K"
"chrome.exe","6560","Console","1","219,160 K"
"chrome.exe","7804","Console","1","26,780 K"
"WmiApSrv.exe","7676","Services","0","5,736 K"
"chrome.exe","6300","Console","1","18,068 K"
"ThumbnailExtractionHost.exe","6724","Console","1","6,644 K"
"SearchFilterHost.exe","7636","Services","0","6,472 K"
"cmd.exe","1552","Console","1","2,152 K"
"conhost.exe","6532","Console","1","6,896 K"
"java.exe","8020","Console","1","68,736 K"
"tasklist.exe","4068","Console","1","5,984 K"
"conhost.exe","7716","Console","1","3,548 K"
