"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","4,936 K"
"Secure System","64","Services","0","20,268 K"
"Registry","116","Services","0","16,536 K"
"smss.exe","536","Services","0","1,024 K"
"csrss.exe","664","Services","0","4,772 K"
"csrss.exe","768","Console","1","5,176 K"
"wininit.exe","796","Services","0","5,600 K"
"services.exe","844","Services","0","7,852 K"
"LsaIso.exe","888","Services","0","2,592 K"
"lsass.exe","900","Services","0","16,460 K"
"winlogon.exe","388","Console","1","10,236 K"
"svchost.exe","628","Services","0","3,584 K"
"svchost.exe","564","Services","0","24,408 K"
"fontdrvhost.exe","764","Services","0","2,864 K"
"fontdrvhost.exe","952","Console","1","38,888 K"
"svchost.exe","1076","Services","0","13,896 K"
"svchost.exe","1132","Services","0","8,692 K"
"dwm.exe","1204","Console","1","97,764 K"
"svchost.exe","1244","Services","0","10,796 K"
"svchost.exe","1264","Services","0","8,796 K"
"svchost.exe","1276","Services","0","5,012 K"
"atiesrxx.exe","1496","Services","0","4,836 K"
"svchost.exe","1592","Services","0","10,108 K"
"svchost.exe","1600","Services","0","97,288 K"
"svchost.exe","1608","Services","0","5,536 K"
"Memory Compression","1680","Services","0","642,920 K"
"svchost.exe","1776","Services","0","12,856 K"
"atieclxx.exe","1800","Console","1","8,668 K"
"svchost.exe","1828","Services","0","8,928 K"
"svchost.exe","1864","Services","0","7,256 K"
"svchost.exe","1944","Services","0","6,424 K"
"svchost.exe","2004","Services","0","20,508 K"
"svchost.exe","2016","Services","0","6,136 K"
"svchost.exe","2012","Services","0","11,172 K"
"svchost.exe","2032","Services","0","7,628 K"
"svchost.exe","2028","Services","0","12,864 K"
"svchost.exe","2044","Services","0","5,796 K"
"svchost.exe","2104","Services","0","7,184 K"
"svchost.exe","2128","Services","0","7,920 K"
"svchost.exe","2176","Services","0","7,120 K"
"svchost.exe","2184","Services","0","8,004 K"
"svchost.exe","2268","Services","0","8,024 K"
"svchost.exe","2424","Services","0","7,244 K"
"svchost.exe","2496","Services","0","10,592 K"
"svchost.exe","2576","Services","0","8,696 K"
"svchost.exe","2664","Services","0","11,256 K"
"svchost.exe","2840","Services","0","12,168 K"
"svchost.exe","2900","Services","0","13,300 K"
"svchost.exe","2940","Services","0","10,256 K"
"vpnagent.exe","2948","Services","0","15,108 K"
"svchost.exe","2956","Services","0","5,864 K"
"svchost.exe","2964","Services","0","7,896 K"
"svchost.exe","2328","Services","0","7,164 K"
