"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","23,948 K"
"Secure System","64","Services","0","20,268 K"
"Registry","116","Services","0","7,800 K"
"smss.exe","536","Services","0","1,016 K"
"csrss.exe","664","Services","0","4,780 K"
"csrss.exe","768","Console","1","5,364 K"
"wininit.exe","796","Services","0","5,600 K"
"services.exe","844","Services","0","8,264 K"
"LsaIso.exe","888","Services","0","2,592 K"
"lsass.exe","900","Services","0","17,468 K"
"winlogon.exe","388","Console","1","10,200 K"
"svchost.exe","628","Services","0","3,576 K"
"svchost.exe","564","Services","0","24,988 K"
"fontdrvhost.exe","764","Services","0","2,864 K"
"fontdrvhost.exe","952","Console","1","29,416 K"
"svchost.exe","1076","Services","0","13,664 K"
"svchost.exe","1132","Services","0","8,728 K"
"dwm.exe","1204","Console","1","84,312 K"
"svchost.exe","1244","Services","0","10,836 K"
"svchost.exe","1264","Services","0","9,004 K"
"svchost.exe","1276","Services","0","5,012 K"
"atiesrxx.exe","1496","Services","0","4,836 K"
"svchost.exe","1592","Services","0","9,728 K"
"svchost.exe","1600","Services","0","102,468 K"
"svchost.exe","1608","Services","0","5,564 K"
"Memory Compression","1680","Services","0","474,988 K"
"svchost.exe","1776","Services","0","14,008 K"
"atieclxx.exe","1800","Console","1","8,792 K"
"svchost.exe","1828","Services","0","8,972 K"
"svchost.exe","1864","Services","0","7,252 K"
"svchost.exe","1944","Services","0","6,424 K"
"svchost.exe","2004","Services","0","21,628 K"
"svchost.exe","2016","Services","0","5,108 K"
"svchost.exe","2012","Services","0","11,248 K"
"svchost.exe","2032","Services","0","7,140 K"
"svchost.exe","2028","Services","0","14,180 K"
"svchost.exe","2044","Services","0","6,776 K"
"svchost.exe","2104","Services","0","7,184 K"
"svchost.exe","2128","Services","0","7,972 K"
"svchost.exe","2176","Services","0","7,292 K"
"svchost.exe","2184","Services","0","7,896 K"
"svchost.exe","2268","Services","0","8,024 K"
"svchost.exe","2424","Services","0","7,312 K"
"svchost.exe","2496","Services","0","10,512 K"
"svchost.exe","2576","Services","0","8,736 K"
"svchost.exe","2664","Services","0","11,504 K"
"svchost.exe","2840","Services","0","12,224 K"
"svchost.exe","2900","Services","0","13,232 K"
"svchost.exe","2940","Services","0","10,264 K"
"vpnagent.exe","2948","Services","0","15,108 K"
"svchost.exe","2956","Services","0","5,892 K"
"svchost.exe","2964","Services","0","7,940 K"
"svchost.exe","2328","Services","0","7,224 K"
"svchost.exe","2600","Services","0","10,448 K"
"svchost.exe","3096","Services","0","14,788 K"
"svchost.exe","3112","Services","0","23,200 K"
"svchost.exe","3224","Services","0","8,908 K"
"svchost.exe","3380","Services","0","17,592 K"
"svchost.exe","3472","Services","0","10,492 K"
"spoolsv.exe","3520","Services","0","16,880 K"
"svchost.exe","3648","Services","0","8,548 K"
"svchost.exe","3976","Services","0","10,500 K"
"svchost.exe","4052","Services","0","19,688 K"
"mDNSResponder.exe","4060","Services","0","5,912 K"
"svchost.exe","4068","Services","0","5,952 K"
"armsvc.exe","4080","Services","0","5,736 K"
"AdobeUpdateService.exe","4088","Services","0","11,452 K"
"svchost.exe","3172","Services","0","11,816 K"
"MacroService.exe","2696","Services","0","10,740 K"
"AGMService.exe","2248","Services","0","9,184 K"
"AGSService.exe","2784","Services","0","9,752 K"
"svchost.exe","3680","Services","0","34,576 K"
"HD-LogRotatorService.exe","3948","Services","0","10,928 K"
"JetBrains.ETW.Collector.Host.exe","3944","Services","0","3,584 K"
"OfficeClickToRun.exe","4100","Services","0","38,284 K"
"mongod.exe","4236","Services","0","24,252 K"
"svchost.exe","4316","Services","0","6,512 K"
"svchost.exe","4336","Services","0","17,024 K"
"ss_conn_service.exe","4348","Services","0","5,708 K"
"SecurityHealthService.exe","4360","Services","0","10,652 K"
"svchost.exe","4368","Services","0","5,152 K"
"svchost.exe","4380","Services","0","19,304 K"
"WsAppService.exe","4388","Services","0","23,340 K"
"DriverInstall.exe","4396","Services","0","15,376 K"
"svchost.exe","4512","Services","0","6,072 K"
"vmms.exe","4540","Services","0","18,128 K"
"svchost.exe","4624","Services","0","4,920 K"
"dasHost.exe","4776","Services","0","13,796 K"
"svchost.exe","4872","Services","0","7,476 K"
"svchost.exe","5232","Services","0","11,364 K"
"svchost.exe","6128","Services","0","6,836 K"
"MobaSSH.exe","6292","Services","0","15,584 K"
"SearchIndexer.exe","6540","Services","0","61,912 K"
"sihost.exe","7028","Console","1","24,472 K"
"svchost.exe","7108","Console","1","16,652 K"
"svchost.exe","4488","Console","1","38,032 K"
"taskhostw.exe","6332","Console","1","16,284 K"
"svchost.exe","1452","Services","0","7,072 K"
"ctfmon.exe","3028","Console","1","13,432 K"
"svchost.exe","4188","Services","0","13,080 K"
"explorer.exe","6388","Console","1","117,800 K"
"conhost.exe","6868","Services","0","4,672 K"
"svchost.exe","7292","Services","0","13,348 K"
"MacroServiceWnd.exe","8028","Console","1","6,360 K"
"sshd.exe","1520","Services","0","5,392 K"
"svchost.exe","7944","Console","1","28,608 K"
"ShellExperienceHost.exe","7664","Console","1","65,176 K"
"SearchUI.exe","912","Console","1","85,188 K"
"RuntimeBroker.exe","7416","Console","1","28,748 K"
"svchost.exe","5408","Services","0","9,552 K"
"SkypeApp.exe","3532","Console","1","30,308 K"
"RuntimeBroker.exe","3488","Console","1","21,928 K"
"Video.UI.exe","852","Console","1","34,472 K"
"RuntimeBroker.exe","6864","Console","1","23,948 K"
"AcrobatNotificationClient.exe","7336","Console","1","16,788 K"
"SkypeBackgroundHost.exe","2916","Console","1","10,560 K"
"GoogleCrashHandler.exe","3388","Services","0","204 K"
"GoogleCrashHandler64.exe","1148","Services","0","168 K"
"cnext.exe","2676","Console","1","23,284 K"
"RocketDock.exe","7228","Console","1","14,160 K"
"Peek Through.exe","2792","Console","1","27,832 K"
"googledrivesync.exe","8120","Console","1","2,888 K"
"chrome.exe","1456","Console","1","159,540 K"
"chrome.exe","6360","Console","1","7,224 K"
"chrome.exe","8136","Console","1","7,560 K"
"chrome.exe","3604","Console","1","60,984 K"
"chrome.exe","2836","Console","1","37,272 K"
"chrome.exe","8396","Console","1","25,024 K"
"chrome.exe","8416","Console","1","27,500 K"
"chrome.exe","8424","Console","1","25,536 K"
"chrome.exe","8432","Console","1","46,676 K"
"chrome.exe","8440","Console","1","26,996 K"
"chrome.exe","8448","Console","1","23,984 K"
"chrome.exe","8464","Console","1","27,328 K"
"svchost.exe","6924","Services","0","11,448 K"
"RuntimeBroker.exe","9472","Console","1","13,956 K"
"unsecapp.exe","9728","Services","0","6,072 K"
"WmiPrvSE.exe","9860","Services","0","14,492 K"
"Discord.exe","10196","Console","1","57,568 K"
"vpnui.exe","9832","Console","1","18,652 K"
"svchost.exe","5480","Services","0","9,792 K"
"RuntimeBroker.exe","9456","Console","1","14,440 K"
"svchost.exe","8980","Services","0","10,276 K"
"MOM.exe","5188","Console","1","4,580 K"
"SgrmBroker.exe","6416","Services","0","4,552 K"
"chrome.exe","9160","Console","1","29,292 K"
"vmcompute.exe","10400","Services","0","6,024 K"
"dllhost.exe","10460","Console","1","9,512 K"
"CCC.exe","10624","Console","1","6,640 K"
"svchost.exe","11244","Services","0","8,828 K"
"svchost.exe","10524","Services","0","8,612 K"
"svchost.exe","7352","Services","0","6,192 K"
"Discord.exe","8948","Console","1","30,820 K"
"Discord.exe","11124","Console","1","10,044 K"
"Discord.exe","1356","Console","1","90,132 K"
"googledrivesync.exe","8668","Console","1","110,304 K"
"Discord.exe","9004","Console","1","36,976 K"
"Discord.exe","6784","Console","1","18,488 K"
"svchost.exe","7324","Services","0","8,196 K"
"Microsoft.Photos.exe","10184","Console","1","45,960 K"
"RuntimeBroker.exe","8008","Console","1","27,928 K"
"ApplicationFrameHost.exe","3324","Console","1","21,948 K"
"chrome.exe","8116","Console","1","341,304 K"
"audiodg.exe","6440","Services","0","12,112 K"
"explorer.exe","9628","Console","1","14,988 K"
"svchost.exe","10712","Services","0","5,312 K"
"chrome.exe","948","Console","1","16,964 K"
"Creative Cloud.exe","3208","Console","1","86,972 K"
"AdobeIPCBroker.exe","10348","Console","1","10,708 K"
"Adobe Desktop Service.exe","7860","Console","1","180,332 K"
"Adobe CEF Helper.exe","2528","Console","1","157,500 K"
"CCXProcess.exe","9056","Console","1","2,512 K"
"node.exe","7692","Console","1","51,116 K"
"conhost.exe","1688","Console","1","5,124 K"
"CCLibrary.exe","10272","Console","1","2,320 K"
"node.exe","9756","Console","1","56,380 K"
"conhost.exe","9256","Console","1","5,164 K"
"Adobe Installer.exe","200","Console","1","11,872 K"
"Setup.exe","3020","Console","1","32,184 K"
"Setup.exe","10384","Console","1","9,532 K"
"DataExchangeHost.exe","1296","Console","1","15,940 K"
"svchost.exe","5996","Services","0","5,540 K"
"Setup.exe","4468","Console","1","9,648 K"
"CoreSync.exe","5252","Console","1","32,704 K"
"idea64.exe","11928","Console","1","886,712 K"
"fsnotifier64.exe","11288","Console","1","1,760 K"
"conhost.exe","7700","Console","1","6,316 K"
"java.exe","3996","Console","1","91,240 K"
"conhost.exe","12264","Console","1","6,436 K"
"svchost.exe","1124","Services","0","7,548 K"
"SearchProtocolHost.exe","408","Services","0","13,396 K"
"SearchFilterHost.exe","11980","Services","0","9,528 K"
"java.exe","11184","Console","1","147,188 K"
"conhost.exe","4828","Console","1","6,768 K"
"java.exe","8176","Console","1","43,532 K"
"conhost.exe","11464","Console","1","6,768 K"
"tasklist.exe","10060","Console","1","7,544 K"
"conhost.exe","2708","Console","1","6,648 K"
"cmd.exe","11728","Console","1","2,448 K"
"conhost.exe","4116","Console","1","10,148 K"
