"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","12,912 K"
"Secure System","64","Services","0","20,268 K"
"Registry","116","Services","0","4,744 K"
"smss.exe","536","Services","0","1,024 K"
"csrss.exe","664","Services","0","4,580 K"
"csrss.exe","768","Console","1","5,340 K"
"wininit.exe","796","Services","0","5,600 K"
"services.exe","844","Services","0","7,912 K"
"LsaIso.exe","888","Services","0","2,592 K"
"lsass.exe","900","Services","0","17,392 K"
"winlogon.exe","388","Console","1","10,248 K"
"svchost.exe","628","Services","0","3,576 K"
"svchost.exe","564","Services","0","24,924 K"
"fontdrvhost.exe","764","Services","0","2,864 K"
"fontdrvhost.exe","952","Console","1","39,360 K"
"svchost.exe","1076","Services","0","13,884 K"
"svchost.exe","1132","Services","0","8,708 K"
"dwm.exe","1204","Console","1","106,400 K"
"svchost.exe","1244","Services","0","10,800 K"
"svchost.exe","1264","Services","0","8,492 K"
"svchost.exe","1276","Services","0","4,844 K"
"atiesrxx.exe","1496","Services","0","4,836 K"
"svchost.exe","1592","Services","0","10,096 K"
"svchost.exe","1600","Services","0","108,564 K"
"svchost.exe","1608","Services","0","5,560 K"
"Memory Compression","1680","Services","0","717,280 K"
"svchost.exe","1776","Services","0","13,688 K"
"atieclxx.exe","1800","Console","1","8,248 K"
"svchost.exe","1828","Services","0","9,020 K"
"svchost.exe","1864","Services","0","7,008 K"
"svchost.exe","1944","Services","0","6,188 K"
"svchost.exe","2004","Services","0","20,568 K"
"svchost.exe","2016","Services","0","5,716 K"
"svchost.exe","2012","Services","0","11,244 K"
"svchost.exe","2032","Services","0","7,576 K"
"svchost.exe","2028","Services","0","12,292 K"
"svchost.exe","2044","Services","0","5,864 K"
"svchost.exe","2104","Services","0","7,184 K"
"svchost.exe","2128","Services","0","7,972 K"
"svchost.exe","2176","Services","0","6,844 K"
"svchost.exe","2184","Services","0","7,948 K"
"svchost.exe","2268","Services","0","7,732 K"
"svchost.exe","2424","Services","0","7,196 K"
"svchost.exe","2496","Services","0","10,668 K"
"svchost.exe","2576","Services","0","8,732 K"
"svchost.exe","2664","Services","0","11,412 K"
"svchost.exe","2840","Services","0","12,200 K"
"svchost.exe","2900","Services","0","12,752 K"
"svchost.exe","2940","Services","0","10,220 K"
"vpnagent.exe","2948","Services","0","15,108 K"
"svchost.exe","2956","Services","0","5,888 K"
"svchost.exe","2964","Services","0","7,868 K"
"svchost.exe","2328","Services","0","7,100 K"
"svchost.exe","2600","Services","0","10,216 K"
"svchost.exe","3096","Services","0","14,908 K"
"svchost.exe","3112","Services","0","25,484 K"
"svchost.exe","3224","Services","0","8,692 K"
"svchost.exe","3380","Services","0","16,728 K"
"svchost.exe","3472","Services","0","10,492 K"
"spoolsv.exe","3520","Services","0","17,788 K"
"svchost.exe","3648","Services","0","8,596 K"
"svchost.exe","3976","Services","0","10,572 K"
"svchost.exe","4052","Services","0","20,180 K"
"mDNSResponder.exe","4060","Services","0","5,804 K"
"svchost.exe","4068","Services","0","5,728 K"
"armsvc.exe","4080","Services","0","5,736 K"
"AdobeUpdateService.exe","4088","Services","0","10,500 K"
"svchost.exe","3172","Services","0","11,688 K"
"MacroService.exe","2696","Services","0","10,872 K"
"AGMService.exe","2248","Services","0","8,800 K"
"AGSService.exe","2784","Services","0","9,796 K"
"svchost.exe","3680","Services","0","35,140 K"
"HD-LogRotatorService.exe","3948","Services","0","10,988 K"
"JetBrains.ETW.Collector.Host.exe","3944","Services","0","3,584 K"
"OfficeClickToRun.exe","4100","Services","0","43,584 K"
"mongod.exe","4236","Services","0","24,244 K"
"svchost.exe","4316","Services","0","6,284 K"
"svchost.exe","4336","Services","0","17,020 K"
"ss_conn_service.exe","4348","Services","0","5,708 K"
"SecurityHealthService.exe","4360","Services","0","10,652 K"
"svchost.exe","4368","Services","0","5,152 K"
"svchost.exe","4380","Services","0","18,740 K"
"WsAppService.exe","4388","Services","0","23,404 K"
"DriverInstall.exe","4396","Services","0","15,364 K"
"svchost.exe","4512","Services","0","5,860 K"
"vmms.exe","4540","Services","0","18,132 K"
"svchost.exe","4624","Services","0","5,092 K"
"dasHost.exe","4776","Services","0","13,208 K"
"svchost.exe","4872","Services","0","8,252 K"
"svchost.exe","5232","Services","0","11,368 K"
"svchost.exe","6128","Services","0","6,224 K"
"MobaSSH.exe","6292","Services","0","15,296 K"
"SearchIndexer.exe","6540","Services","0","65,124 K"
"sihost.exe","7028","Console","1","24,688 K"
"svchost.exe","7108","Console","1","16,548 K"
"svchost.exe","4488","Console","1","37,088 K"
"taskhostw.exe","6332","Console","1","15,044 K"
"svchost.exe","1452","Services","0","6,832 K"
"ctfmon.exe","3028","Console","1","14,400 K"
"svchost.exe","4188","Services","0","13,616 K"
"explorer.exe","6388","Console","1","121,724 K"
"conhost.exe","6868","Services","0","4,676 K"
"svchost.exe","7292","Services","0","13,228 K"
"MacroServiceWnd.exe","8028","Console","1","6,424 K"
"sshd.exe","1520","Services","0","5,392 K"
"svchost.exe","7944","Console","1","22,972 K"
"ShellExperienceHost.exe","7664","Console","1","66,400 K"
"SearchUI.exe","912","Console","1","87,732 K"
"RuntimeBroker.exe","7416","Console","1","28,816 K"
"svchost.exe","5408","Services","0","17,852 K"
"SkypeApp.exe","3532","Console","1","31,780 K"
"RuntimeBroker.exe","3488","Console","1","29,696 K"
