"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","13,648 K"
"Secure System","64","Services","0","20,268 K"
"Registry","116","Services","0","10,412 K"
"smss.exe","536","Services","0","936 K"
"csrss.exe","664","Services","0","4,360 K"
"csrss.exe","768","Console","1","5,196 K"
"wininit.exe","796","Services","0","5,208 K"
"services.exe","844","Services","0","7,772 K"
"LsaIso.exe","888","Services","0","2,456 K"
"lsass.exe","900","Services","0","15,688 K"
"winlogon.exe","388","Console","1","8,516 K"
"svchost.exe","628","Services","0","3,544 K"
"svchost.exe","564","Services","0","26,580 K"
"fontdrvhost.exe","764","Services","0","2,828 K"
"fontdrvhost.exe","952","Console","1","28,420 K"
"svchost.exe","1076","Services","0","13,840 K"
"svchost.exe","1132","Services","0","8,528 K"
"dwm.exe","1204","Console","1","94,988 K"
"svchost.exe","1244","Services","0","10,260 K"
"svchost.exe","1264","Services","0","8,444 K"
"svchost.exe","1276","Services","0","4,816 K"
"atiesrxx.exe","1496","Services","0","4,652 K"
"svchost.exe","1592","Services","0","10,024 K"
"svchost.exe","1600","Services","0","98,624 K"
"svchost.exe","1608","Services","0","5,408 K"
"Memory Compression","1680","Services","0","326,964 K"
"svchost.exe","1776","Services","0","13,388 K"
"atieclxx.exe","1800","Console","1","7,856 K"
"svchost.exe","1828","Services","0","8,924 K"
"svchost.exe","1864","Services","0","6,736 K"
"svchost.exe","1944","Services","0","6,156 K"
"svchost.exe","2004","Services","0","20,180 K"
"svchost.exe","2016","Services","0","6,204 K"
"svchost.exe","2012","Services","0","11,332 K"
"svchost.exe","2032","Services","0","6,788 K"
"svchost.exe","2028","Services","0","11,392 K"
"svchost.exe","2044","Services","0","6,088 K"
"svchost.exe","2104","Services","0","7,108 K"
"svchost.exe","2128","Services","0","7,652 K"
"svchost.exe","2176","Services","0","6,764 K"
"svchost.exe","2184","Services","0","8,036 K"
"svchost.exe","2268","Services","0","7,688 K"
"svchost.exe","2424","Services","0","7,240 K"
"svchost.exe","2496","Services","0","10,568 K"
"svchost.exe","2576","Services","0","8,552 K"
"svchost.exe","2664","Services","0","11,252 K"
"svchost.exe","2840","Services","0","11,332 K"
"svchost.exe","2900","Services","0","12,960 K"
"svchost.exe","2940","Services","0","9,440 K"
"vpnagent.exe","2948","Services","0","13,668 K"
