"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","18,172 K"
"Registry","120","Services","0","111,240 K"
"smss.exe","428","Services","0","996 K"
"csrss.exe","632","Services","0","4,812 K"
"wininit.exe","732","Services","0","5,196 K"
"csrss.exe","744","Console","1","5,732 K"
"services.exe","804","Services","0","8,284 K"
"lsass.exe","824","Services","0","15,932 K"
"svchost.exe","940","Services","0","3,268 K"
"WUDFHost.exe","964","Services","0","14,144 K"
"svchost.exe","972","Services","0","28,568 K"
"fontdrvhost.exe","1008","Services","0","3,096 K"
"svchost.exe","552","Services","0","15,392 K"
"svchost.exe","960","Services","0","9,240 K"
"winlogon.exe","1104","Console","1","10,364 K"
"fontdrvhost.exe","1160","Console","1","13,200 K"
"dwm.exe","1236","Console","1","57,992 K"
"svchost.exe","1292","Services","0","7,812 K"
"svchost.exe","1328","Services","0","10,308 K"
"svchost.exe","1344","Services","0","10,636 K"
"svchost.exe","1480","Services","0","14,192 K"
"svchost.exe","1488","Services","0","9,368 K"
"svchost.exe","1496","Services","0","9,644 K"
"svchost.exe","1508","Services","0","11,364 K"
"svchost.exe","1664","Services","0","6,456 K"
"svchost.exe","1796","Services","0","13,952 K"
"svchost.exe","1860","Services","0","6,892 K"
"svchost.exe","1928","Services","0","9,596 K"
"svchost.exe","1952","Services","0","5,940 K"
"svchost.exe","2028","Services","0","6,588 K"
"NVDisplay.Container.exe","2040","Services","0","8,628 K"
"dasHost.exe","1924","Services","0","12,360 K"
"svchost.exe","2068","Services","0","9,464 K"
"svchost.exe","2096","Services","0","8,392 K"
"svchost.exe","2156","Services","0","113,600 K"
"svchost.exe","2164","Services","0","4,888 K"
"svchost.exe","2204","Services","0","5,940 K"
"wscript.exe","2224","Services","0","1,052 K"
"svchost.exe","2272","Services","0","13,368 K"
"NVDisplay.Container.exe","2392","Console","1","20,960 K"
"svchost.exe","2420","Services","0","6,904 K"
"svchost.exe","2436","Services","0","7,936 K"
"Memory Compression","2448","Services","0","516,664 K"
"svchost.exe","2492","Services","0","7,540 K"
"svchost.exe","2520","Services","0","11,136 K"
"igfxCUIService.exe","2568","Services","0","6,708 K"
"svchost.exe","2656","Services","0","6,860 K"
"svchost.exe","2664","Services","0","10,596 K"
"svchost.exe","2672","Services","0","6,352 K"
"svchost.exe","2692","Services","0","8,056 K"
"svchost.exe","2836","Services","0","8,708 K"
"svchost.exe","3036","Services","0","5,288 K"
"svchost.exe","3160","Services","0","7,956 K"
"svchost.exe","3184","Services","0","12,580 K"
"RtkAudioService64.exe","3272","Services","0","5,960 K"
"svchost.exe","3416","Services","0","7,832 K"
"vpnagent.exe","3424","Services","0","14,016 K"
"svchost.exe","3432","Services","0","10,940 K"
"svchost.exe","3440","Services","0","5,916 K"
"svchost.exe","3584","Services","0","6,716 K"
"svchost.exe","3660","Services","0","14,092 K"
"RAVBg64.exe","3756","Console","1","10,216 K"
"RAVBg64.exe","3776","Console","1","9,612 K"
"svchost.exe","4016","Services","0","10,740 K"
"spoolsv.exe","4052","Services","0","17,640 K"
"svchost.exe","2756","Services","0","16,748 K"
"wlanext.exe","3964","Services","0","13,708 K"
"conhost.exe","3948","Services","0","4,224 K"
"svchost.exe","4248","Services","0","8,132 K"
"AstSrv.exe","4404","Services","0","6,364 K"
"armsvc.exe","4412","Services","0","5,232 K"
"AdobeUpdateService.exe","4432","Services","0","5,724 K"
"AGMService.exe","4440","Services","0","9,808 K"
"EvtEng.exe","4448","Services","0","11,516 K"
"esif_uf.exe","4456","Services","0","4,812 K"
"AGSService.exe","4464","Services","0","10,192 K"
"DbxSvc.exe","4472","Services","0","4,524 K"
"IntelCpHDCPSvc.exe","4480","Services","0","5,416 K"
"svchost.exe","4488","Services","0","38,552 K"
"GfExperienceService.exe","4496","Services","0","10,488 K"
"svchost.exe","4504","Services","0","12,356 K"
"svchost.exe","4516","Services","0","23,548 K"
"OfficeClickToRun.exe","4524","Services","0","53,780 K"
"ibtsiva.exe","4548","Services","0","3,428 K"
"IpOverUsbSvc.exe","4656","Services","0","10,996 K"
"JetBrains.ETW.Collector.Host.exe","4704","Services","0","3,200 K"
"svchost.exe","4740","Services","0","20,780 K"
"mongod.exe","4776","Services","0","24,524 K"
"NvNetworkService.exe","4816","Services","0","8,132 K"
"RegSrvc.exe","4884","Services","0","7,476 K"
"svchost.exe","4940","Services","0","6,560 K"
"SmartByteNetworkService.exe","4980","Services","0","31,956 K"
"sqlwriter.exe","4992","Services","0","6,184 K"
"svchost.exe","5004","Services","0","6,424 K"
"WavesSysSvc64.exe","5028","Services","0","4,788 K"
"ZeroConfigService.exe","5036","Services","0","14,876 K"
"MsMpEng.exe","5060","Services","0","284,692 K"
"svchost.exe","5068","Services","0","18,732 K"
"svchost.exe","5084","Services","0","4,732 K"
"svchost.exe","5188","Services","0","6,836 K"
"svchost.exe","5236","Services","0","5,396 K"
"svchost.exe","5312","Services","0","9,740 K"
"IntelCpHeciSvc.exe","5496","Services","0","5,352 K"
"svchost.exe","5532","Services","0","4,528 K"
"RNDBWMService.exe","5808","Services","0","13,052 K"
"svchost.exe","5816","Services","0","11,168 K"
"RNDBWM.exe","6240","Services","0","10,000 K"
"conhost.exe","6252","Services","0","5,944 K"
"unsecapp.exe","6384","Services","0","6,400 K"
"WmiPrvSE.exe","6428","Services","0","25,184 K"
"WmiPrvSE.exe","6612","Services","0","48,096 K"
"svchost.exe","6900","Services","0","6,592 K"
"svchost.exe","7504","Services","0","10,456 K"
"NisSrv.exe","7580","Services","0","12,888 K"
"sihost.exe","7964","Console","1","27,236 K"
"svchost.exe","7972","Console","1","28,000 K"
"PresentationFontCache.exe","8024","Services","0","16,056 K"
"svchost.exe","8036","Console","1","28,724 K"
"DropboxUpdate.exe","7256","Services","0","396 K"
"esif_assist_64.exe","1308","Console","1","2,932 K"
"taskhostw.exe","7272","Console","1","16,384 K"
"svchost.exe","7920","Services","0","14,340 K"
"svchost.exe","6380","Services","0","6,548 K"
"ctfmon.exe","7684","Console","1","16,976 K"
"explorer.exe","8248","Console","1","135,816 K"
"svchost.exe","8268","Services","0","18,612 K"
"svchost.exe","8548","Console","1","15,768 K"
"igfxEM.exe","9100","Console","1","11,060 K"
"svchost.exe","9108","Services","0","7,444 K"
"ShellExperienceHost.exe","7472","Console","1","60,244 K"
"TGitCache.exe","2140","Console","1","8,140 K"
"SearchUI.exe","1352","Console","1","83,452 K"
"RuntimeBroker.exe","2584","Console","1","24,152 K"
"svchost.exe","3048","Services","0","19,300 K"
"RuntimeBroker.exe","6500","Console","1","26,784 K"
"RAVBg64.exe","8288","Console","1","552 K"
"YourPhone.exe","9404","Console","1","24,980 K"
"Video.UI.exe","10224","Console","1","33,424 K"
"RuntimeBroker.exe","2768","Console","1","6,556 K"
"RtkNGUI64.exe","9860","Console","1","11,492 K"
"RAVBg64.exe","180","Console","1","12,460 K"
"NvBackend.exe","740","Console","1","17,148 K"
"WavesSvc64.exe","1568","Console","1","5,708 K"
"googledrivesync.exe","1688","Console","1","3,228 K"
"RocketDock.exe","2144","Console","1","14,900 K"
"Peek Through.exe","2552","Console","1","25,240 K"
"AdobeCollabSync.exe","2732","Console","1","8,948 K"
"AdobeCollabSync.exe","3768","Console","1","15,340 K"
"Discord.exe","7520","Console","1","57,164 K"
"chrome.exe","1176","Console","1","180,284 K"
"chrome.exe","2252","Console","1","7,736 K"
"chrome.exe","7988","Console","1","7,572 K"
"chrome.exe","8500","Console","1","47,316 K"
"chrome.exe","9376","Console","1","25,884 K"
"chrome.exe","9880","Console","1","32,968 K"
"chrome.exe","984","Console","1","25,192 K"
"chrome.exe","1528","Console","1","48,688 K"
"chrome.exe","2776","Console","1","25,468 K"
"chrome.exe","5356","Console","1","22,948 K"
"chrome.exe","9196","Console","1","26,612 K"
"IAStorIcon.exe","11260","Console","1","28,656 K"
"svchost.exe","9692","Console","1","15,120 K"
"svchost.exe","3292","Services","0","8,372 K"
"googledrivesync.exe","3596","Console","1","127,180 K"
"Discord.exe","10904","Console","1","44,708 K"
"Discord.exe","12148","Console","1","9,276 K"
"Discord.exe","12184","Console","1","116,992 K"
"chrome.exe","6888","Console","1","27,596 K"
"RuntimeBroker.exe","6912","Console","1","7,452 K"
"DDVRulesProcessor.exe","6772","Services","0","10,080 K"
"SecurityHealthService.exe","11300","Services","0","10,488 K"
"Discord.exe","10632","Console","1","34,656 K"
"Discord.exe","3672","Console","1","15,664 K"
"DSAPI.exe","7240","Services","0","48,544 K"
"ServiceShell.exe","5444","Services","0","45,508 K"
"pcdrwi.exe","8600","Services","0","68,468 K"
"conhost.exe","7244","Services","0","4,360 K"
"svchost.exe","11292","Services","0","18,708 K"
"dllhost.exe","12436","Services","0","10,760 K"
"msdtc.exe","12548","Services","0","7,484 K"
"svchost.exe","13280","Services","0","16,724 K"
"WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","13104","Console","1","35,140 K"
"svchost.exe","1356","Services","0","7,748 K"
"IAStorDataMgrSvc.exe","8012","Services","0","36,612 K"
"jhi_service.exe","12372","Services","0","4,904 K"
"LMS.exe","10092","Services","0","8,824 K"
"PRSvc.exe","2212","Services","0","45,184 K"
"SgrmBroker.exe","11788","Services","0","4,960 K"
"RuntimeBroker.exe","10112","Console","1","23,572 K"
"SupportAssistAgent.exe","13176","Services","0","121,332 K"
"DDVDataCollector.exe","11724","Services","0","16,812 K"
"DDVCollectorSvcApi.exe","10544","Services","0","6,292 K"
"nvapiw.exe","12988","Console","1","6,340 K"
"acrotray.exe","12408","Console","1","7,596 K"
"dllhost.exe","13160","Console","1","10,864 K"
"ApplicationFrameHost.exe","14256","Console","1","22,504 K"
"SystemSettings.exe","10776","Console","1","40 K"
"AcrobatNotificationClient.exe","9608","Console","1","744 K"
"isa.exe","3900","Services","0","11,192 K"
"svchost.exe","12868","Services","0","8,844 K"
"LockApp.exe","13572","Console","1","42,404 K"
"RuntimeBroker.exe","10032","Console","1","26,328 K"
"svchost.exe","15180","Services","0","6,256 K"
"SettingSyncHost.exe","15076","Console","1","3,316 K"
"Microsoft.Photos.exe","16220","Console","1","104 K"
"RuntimeBroker.exe","5404","Console","1","28,940 K"
"taskhostw.exe","14708","Console","1","15,384 K"
"WmiPrvSE.exe","15944","Services","0","10,708 K"
"RuntimeBroker.exe","16068","Console","1","14,944 K"
"svchost.exe","8112","Services","0","10,524 K"
"svchost.exe","11920","Services","0","9,044 K"
"svchost.exe","8680","Services","0","5,468 K"
"AppVShNotify.exe","15648","Services","0","6,568 K"
"AppVShNotify.exe","2824","Console","1","7,532 K"
