"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","18,988 K"
"Registry","120","Services","0","111,728 K"
"smss.exe","428","Services","0","952 K"
"csrss.exe","632","Services","0","4,780 K"
"wininit.exe","732","Services","0","5,048 K"
"csrss.exe","744","Console","1","5,736 K"
"services.exe","804","Services","0","8,660 K"
"lsass.exe","824","Services","0","15,452 K"
"svchost.exe","940","Services","0","3,172 K"
"WUDFHost.exe","964","Services","0","13,960 K"
"svchost.exe","972","Services","0","30,412 K"
"fontdrvhost.exe","1008","Services","0","3,016 K"
"svchost.exe","552","Services","0","15,404 K"
"svchost.exe","960","Services","0","9,280 K"
"winlogon.exe","1104","Console","1","10,152 K"
"fontdrvhost.exe","1160","Console","1","32,880 K"
"dwm.exe","1236","Console","1","103,840 K"
"svchost.exe","1292","Services","0","7,604 K"
"svchost.exe","1328","Services","0","10,156 K"
"svchost.exe","1344","Services","0","10,276 K"
"svchost.exe","1480","Services","0","13,852 K"
"svchost.exe","1488","Services","0","9,296 K"
"svchost.exe","1496","Services","0","9,528 K"
"svchost.exe","1508","Services","0","10,812 K"
"svchost.exe","1664","Services","0","6,796 K"
"svchost.exe","1796","Services","0","14,576 K"
"svchost.exe","1860","Services","0","6,712 K"
"svchost.exe","1928","Services","0","9,176 K"
"svchost.exe","1952","Services","0","6,404 K"
"svchost.exe","2028","Services","0","6,372 K"
"NVDisplay.Container.exe","2040","Services","0","8,424 K"
"dasHost.exe","1924","Services","0","14,496 K"
"svchost.exe","2068","Services","0","9,056 K"
"svchost.exe","2096","Services","0","8,216 K"
"svchost.exe","2156","Services","0","117,980 K"
"svchost.exe","2164","Services","0","4,876 K"
"svchost.exe","2204","Services","0","6,276 K"
"wscript.exe","2224","Services","0","1,252 K"
"svchost.exe","2272","Services","0","14,128 K"
"NVDisplay.Container.exe","2392","Console","1","20,932 K"
"svchost.exe","2420","Services","0","6,720 K"
"svchost.exe","2436","Services","0","7,788 K"
"Memory Compression","2448","Services","0","265,532 K"
"svchost.exe","2492","Services","0","7,400 K"
"svchost.exe","2520","Services","0","10,864 K"
"igfxCUIService.exe","2568","Services","0","6,512 K"
"svchost.exe","2656","Services","0","6,348 K"
"svchost.exe","2664","Services","0","10,200 K"
"svchost.exe","2672","Services","0","7,032 K"
"svchost.exe","2692","Services","0","8,552 K"
"svchost.exe","2836","Services","0","8,768 K"
"svchost.exe","3036","Services","0","5,076 K"
"svchost.exe","3160","Services","0","7,900 K"
"svchost.exe","3184","Services","0","12,468 K"
"RtkAudioService64.exe","3272","Services","0","5,784 K"
"svchost.exe","3416","Services","0","8,012 K"
"vpnagent.exe","3424","Services","0","13,476 K"
"svchost.exe","3432","Services","0","11,216 K"
"svchost.exe","3440","Services","0","5,872 K"
"svchost.exe","3584","Services","0","6,812 K"
"svchost.exe","3660","Services","0","14,040 K"
"RAVBg64.exe","3756","Console","1","9,828 K"
"RAVBg64.exe","3776","Console","1","9,172 K"
"svchost.exe","4016","Services","0","11,368 K"
"spoolsv.exe","4052","Services","0","16,804 K"
"svchost.exe","2756","Services","0","16,716 K"
"wlanext.exe","3964","Services","0","13,224 K"
"conhost.exe","3948","Services","0","4,104 K"
"svchost.exe","4248","Services","0","7,836 K"
"AstSrv.exe","4404","Services","0","6,188 K"
"armsvc.exe","4412","Services","0","5,132 K"
"AdobeUpdateService.exe","4432","Services","0","9,836 K"
"AGMService.exe","4440","Services","0","9,484 K"
"EvtEng.exe","4448","Services","0","11,196 K"
"esif_uf.exe","4456","Services","0","4,668 K"
"AGSService.exe","4464","Services","0","11,944 K"
"IntelCpHDCPSvc.exe","4480","Services","0","5,256 K"
"svchost.exe","4488","Services","0","39,292 K"
"GfExperienceService.exe","4496","Services","0","10,316 K"
"svchost.exe","4504","Services","0","12,336 K"
"svchost.exe","4516","Services","0","24,768 K"
"OfficeClickToRun.exe","4524","Services","0","44,000 K"
"ibtsiva.exe","4548","Services","0","3,320 K"
"IpOverUsbSvc.exe","4656","Services","0","10,192 K"
"JetBrains.ETW.Collector.Host.exe","4704","Services","0","3,056 K"
"svchost.exe","4740","Services","0","21,572 K"
"mongod.exe","4776","Services","0","24,432 K"
"NvNetworkService.exe","4816","Services","0","7,892 K"
"RegSrvc.exe","4884","Services","0","7,276 K"
"svchost.exe","4940","Services","0","6,432 K"
"SmartByteNetworkService.exe","4980","Services","0","32,436 K"
"sqlwriter.exe","4992","Services","0","6,028 K"
"svchost.exe","5004","Services","0","7,076 K"
"WavesSysSvc64.exe","5028","Services","0","4,592 K"
"ZeroConfigService.exe","5036","Services","0","14,680 K"
"MsMpEng.exe","5060","Services","0","206,256 K"
"svchost.exe","5068","Services","0","18,920 K"
"svchost.exe","5084","Services","0","4,572 K"
"svchost.exe","5188","Services","0","6,632 K"
"svchost.exe","5236","Services","0","5,204 K"
"svchost.exe","5312","Services","0","9,496 K"
"IntelCpHeciSvc.exe","5496","Services","0","5,140 K"
"svchost.exe","5532","Services","0","4,468 K"
"RNDBWMService.exe","5808","Services","0","12,472 K"
"svchost.exe","5816","Services","0","10,976 K"
"RNDBWM.exe","6240","Services","0","11,488 K"
"conhost.exe","6252","Services","0","5,780 K"
"unsecapp.exe","6384","Services","0","6,432 K"
"WmiPrvSE.exe","6428","Services","0","26,004 K"
"WmiPrvSE.exe","6612","Services","0","48,020 K"
"svchost.exe","6900","Services","0","6,388 K"
"svchost.exe","7504","Services","0","10,240 K"
"NisSrv.exe","7580","Services","0","10,352 K"
"sihost.exe","7964","Console","1","27,728 K"
"svchost.exe","7972","Console","1","27,124 K"
"PresentationFontCache.exe","8024","Services","0","14,872 K"
"svchost.exe","8036","Console","1","32,156 K"
"DropboxUpdate.exe","7256","Services","0","1,100 K"
"esif_assist_64.exe","1308","Console","1","2,896 K"
"taskhostw.exe","7272","Console","1","18,136 K"
"svchost.exe","7920","Services","0","14,508 K"
"svchost.exe","6380","Services","0","6,684 K"
"ctfmon.exe","7684","Console","1","14,652 K"
"explorer.exe","8248","Console","1","125,520 K"
"svchost.exe","8268","Services","0","18,028 K"
"svchost.exe","8548","Console","1","15,364 K"
"igfxEM.exe","9100","Console","1","21,336 K"
"svchost.exe","9108","Services","0","7,592 K"
"ShellExperienceHost.exe","7472","Console","1","60,296 K"
"TGitCache.exe","2140","Console","1","7,948 K"
"SearchUI.exe","1352","Console","1","78,044 K"
"RuntimeBroker.exe","2584","Console","1","20,896 K"
"svchost.exe","3048","Services","0","19,420 K"
"RuntimeBroker.exe","6500","Console","1","24,924 K"
"RAVBg64.exe","8288","Console","1","468 K"
"YourPhone.exe","9404","Console","1","24,416 K"
"Video.UI.exe","10224","Console","1","31,996 K"
"RuntimeBroker.exe","2768","Console","1","6,708 K"
"RtkNGUI64.exe","9860","Console","1","11,608 K"
"RAVBg64.exe","180","Console","1","12,208 K"
"NvBackend.exe","740","Console","1","18,240 K"
"WavesSvc64.exe","1568","Console","1","5,456 K"
"googledrivesync.exe","1688","Console","1","3,124 K"
"RocketDock.exe","2144","Console","1","14,316 K"
"Peek Through.exe","2552","Console","1","22,964 K"
"AdobeCollabSync.exe","2732","Console","1","8,556 K"
"AdobeCollabSync.exe","3768","Console","1","14,632 K"
"Discord.exe","7520","Console","1","56,056 K"
"chrome.exe","1176","Console","1","257,484 K"
"chrome.exe","2252","Console","1","7,548 K"
"chrome.exe","7988","Console","1","7,308 K"
"chrome.exe","8500","Console","1","58,740 K"
"chrome.exe","9376","Console","1","25,588 K"
"chrome.exe","9880","Console","1","36,076 K"
"chrome.exe","984","Console","1","24,500 K"
"chrome.exe","1528","Console","1","53,164 K"
