"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","18,960 K"
"Registry","120","Services","0","113,416 K"
"smss.exe","428","Services","0","996 K"
"csrss.exe","632","Services","0","4,804 K"
"wininit.exe","732","Services","0","5,136 K"
"csrss.exe","744","Console","1","5,672 K"
"services.exe","804","Services","0","8,640 K"
"lsass.exe","824","Services","0","16,200 K"
"svchost.exe","940","Services","0","3,196 K"
"WUDFHost.exe","964","Services","0","14,028 K"
"svchost.exe","972","Services","0","29,216 K"
"fontdrvhost.exe","1008","Services","0","3,068 K"
"svchost.exe","552","Services","0","15,540 K"
"svchost.exe","960","Services","0","9,424 K"
"winlogon.exe","1104","Console","1","10,184 K"
"fontdrvhost.exe","1160","Console","1","35,044 K"
"dwm.exe","1236","Console","1","58,624 K"
"svchost.exe","1292","Services","0","7,700 K"
"svchost.exe","1328","Services","0","10,280 K"
"svchost.exe","1344","Services","0","10,164 K"
"svchost.exe","1480","Services","0","13,372 K"
"svchost.exe","1488","Services","0","9,648 K"
"svchost.exe","1496","Services","0","9,824 K"
"svchost.exe","1508","Services","0","11,252 K"
"svchost.exe","1664","Services","0","6,876 K"
"svchost.exe","1796","Services","0","14,888 K"
"svchost.exe","1860","Services","0","6,792 K"
"svchost.exe","1928","Services","0","9,420 K"
"svchost.exe","1952","Services","0","6,180 K"
"svchost.exe","2028","Services","0","6,428 K"
"NVDisplay.Container.exe","2040","Services","0","8,476 K"
"dasHost.exe","1924","Services","0","13,544 K"
"svchost.exe","2068","Services","0","9,908 K"
"svchost.exe","2096","Services","0","8,304 K"
"svchost.exe","2156","Services","0","115,604 K"
"svchost.exe","2164","Services","0","4,800 K"
"svchost.exe","2204","Services","0","6,236 K"
"wscript.exe","2224","Services","0","1,268 K"
"svchost.exe","2272","Services","0","13,912 K"
"NVDisplay.Container.exe","2392","Console","1","21,276 K"
"svchost.exe","2420","Services","0","6,928 K"
"svchost.exe","2436","Services","0","8,560 K"
"Memory Compression","2448","Services","0","576,856 K"
"svchost.exe","2492","Services","0","7,456 K"
"svchost.exe","2520","Services","0","11,664 K"
"igfxCUIService.exe","2568","Services","0","6,600 K"
"svchost.exe","2656","Services","0","6,876 K"
"svchost.exe","2664","Services","0","10,372 K"
"svchost.exe","2672","Services","0","6,976 K"
"svchost.exe","2692","Services","0","7,880 K"
"svchost.exe","2836","Services","0","8,992 K"
"svchost.exe","3036","Services","0","5,180 K"
"svchost.exe","3160","Services","0","8,264 K"
"svchost.exe","3184","Services","0","12,656 K"
"RtkAudioService64.exe","3272","Services","0","5,848 K"
"svchost.exe","3416","Services","0","7,848 K"
"vpnagent.exe","3424","Services","0","13,784 K"
"svchost.exe","3432","Services","0","11,044 K"
"svchost.exe","3440","Services","0","5,928 K"
"svchost.exe","3584","Services","0","6,808 K"
"svchost.exe","3660","Services","0","14,148 K"
"RAVBg64.exe","3756","Console","1","10,580 K"
"RAVBg64.exe","3776","Console","1","9,896 K"
"svchost.exe","4016","Services","0","11,632 K"
"spoolsv.exe","4052","Services","0","17,740 K"
"svchost.exe","2756","Services","0","21,768 K"
"wlanext.exe","3964","Services","0","13,472 K"
"conhost.exe","3948","Services","0","4,172 K"
"svchost.exe","4248","Services","0","8,064 K"
"AstSrv.exe","4404","Services","0","6,384 K"
"armsvc.exe","4412","Services","0","5,280 K"
"AdobeUpdateService.exe","4432","Services","0","10,056 K"
"AGMService.exe","4440","Services","0","9,692 K"
"EvtEng.exe","4448","Services","0","11,476 K"
"esif_uf.exe","4456","Services","0","4,760 K"
"AGSService.exe","4464","Services","0","12,148 K"
"IntelCpHDCPSvc.exe","4480","Services","0","5,332 K"
"svchost.exe","4488","Services","0","39,796 K"
"GfExperienceService.exe","4496","Services","0","10,920 K"
"svchost.exe","4504","Services","0","13,492 K"
"svchost.exe","4516","Services","0","24,960 K"
"OfficeClickToRun.exe","4524","Services","0","52,492 K"
"ibtsiva.exe","4548","Services","0","3,352 K"
"IpOverUsbSvc.exe","4656","Services","0","10,920 K"
"JetBrains.ETW.Collector.Host.exe","4704","Services","0","3,096 K"
"svchost.exe","4740","Services","0","21,452 K"
"mongod.exe","4776","Services","0","24,144 K"
"NvNetworkService.exe","4816","Services","0","8,136 K"
"RegSrvc.exe","4884","Services","0","7,352 K"
"svchost.exe","4940","Services","0","6,532 K"
"SmartByteNetworkService.exe","4980","Services","0","38,164 K"
"sqlwriter.exe","4992","Services","0","6,272 K"
