"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","18,808 K"
"Registry","120","Services","0","112,192 K"
"smss.exe","428","Services","0","984 K"
"csrss.exe","632","Services","0","4,884 K"
"wininit.exe","732","Services","0","5,136 K"
"csrss.exe","744","Console","1","5,764 K"
"services.exe","804","Services","0","8,572 K"
"lsass.exe","824","Services","0","17,100 K"
"svchost.exe","940","Services","0","3,264 K"
"WUDFHost.exe","964","Services","0","14,044 K"
"svchost.exe","972","Services","0","29,240 K"
"fontdrvhost.exe","1008","Services","0","3,080 K"
"svchost.exe","552","Services","0","15,552 K"
"svchost.exe","960","Services","0","9,400 K"
"winlogon.exe","1104","Console","1","10,284 K"
"fontdrvhost.exe","1160","Console","1","36,292 K"
"dwm.exe","1236","Console","1","57,448 K"
"svchost.exe","1292","Services","0","7,804 K"
"svchost.exe","1328","Services","0","10,264 K"
"svchost.exe","1344","Services","0","10,560 K"
"svchost.exe","1480","Services","0","14,676 K"
"svchost.exe","1488","Services","0","9,796 K"
"svchost.exe","1496","Services","0","10,548 K"
"svchost.exe","1508","Services","0","11,260 K"
"svchost.exe","1664","Services","0","6,484 K"
"svchost.exe","1796","Services","0","14,908 K"
"svchost.exe","1860","Services","0","6,920 K"
"svchost.exe","1928","Services","0","9,520 K"
"svchost.exe","1952","Services","0","5,952 K"
"svchost.exe","2028","Services","0","6,600 K"
"NVDisplay.Container.exe","2040","Services","0","8,584 K"
"dasHost.exe","1924","Services","0","13,300 K"
"svchost.exe","2068","Services","0","9,600 K"
"svchost.exe","2096","Services","0","8,344 K"
"svchost.exe","2156","Services","0","120,092 K"
"svchost.exe","2164","Services","0","4,984 K"
"svchost.exe","2204","Services","0","6,608 K"
"wscript.exe","2224","Services","0","1,064 K"
"svchost.exe","2272","Services","0","13,424 K"
"NVDisplay.Container.exe","2392","Console","1","20,056 K"
"svchost.exe","2420","Services","0","6,852 K"
"svchost.exe","2436","Services","0","7,968 K"
"Memory Compression","2448","Services","0","445,540 K"
"svchost.exe","2492","Services","0","7,504 K"
"svchost.exe","2520","Services","0","11,400 K"
"igfxCUIService.exe","2568","Services","0","6,712 K"
"svchost.exe","2656","Services","0","6,740 K"
"svchost.exe","2664","Services","0","10,448 K"
