"Image Name","PID","Session Name","Session#","Mem Usage"
"System Idle Process","0","Services","0","8 K"
"System","4","Services","0","17,800 K"
"Registry","120","Services","0","118,304 K"
"smss.exe","428","Services","0","1,036 K"
"csrss.exe","632","Services","0","4,948 K"
"wininit.exe","732","Services","0","5,392 K"
"csrss.exe","744","Console","1","5,720 K"
"services.exe","804","Services","0","8,292 K"
"lsass.exe","824","Services","0","15,308 K"
"svchost.exe","940","Services","0","3,408 K"
"WUDFHost.exe","964","Services","0","13,848 K"
"svchost.exe","972","Services","0","28,024 K"
"fontdrvhost.exe","1008","Services","0","3,148 K"
"svchost.exe","552","Services","0","15,192 K"
"svchost.exe","960","Services","0","9,348 K"
"winlogon.exe","1104","Console","1","10,632 K"
"fontdrvhost.exe","1160","Console","1","5,404 K"
"dwm.exe","1236","Console","1","55,204 K"
"svchost.exe","1292","Services","0","8,032 K"
"svchost.exe","1328","Services","0","10,536 K"
"svchost.exe","1344","Services","0","10,880 K"
"svchost.exe","1480","Services","0","14,256 K"
"svchost.exe","1488","Services","0","9,612 K"
"svchost.exe","1496","Services","0","10,752 K"
"svchost.exe","1508","Services","0","11,504 K"
"svchost.exe","1664","Services","0","6,664 K"
"svchost.exe","1796","Services","0","13,252 K"
"svchost.exe","1860","Services","0","7,116 K"
"svchost.exe","1928","Services","0","9,656 K"
"svchost.exe","1952","Services","0","6,520 K"
"svchost.exe","2028","Services","0","6,832 K"
"NVDisplay.Container.exe","2040","Services","0","8,916 K"
"dasHost.exe","1924","Services","0","13,848 K"
"svchost.exe","2068","Services","0","9,428 K"
"svchost.exe","2096","Services","0","8,428 K"
"svchost.exe","2156","Services","0","111,744 K"
"svchost.exe","2164","Services","0","5,152 K"
"svchost.exe","2204","Services","0","5,968 K"
"wscript.exe","2224","Services","0","1,064 K"
"svchost.exe","2272","Services","0","13,740 K"
"NVDisplay.Container.exe","2392","Console","1","22,260 K"
"svchost.exe","2420","Services","0","6,980 K"
"svchost.exe","2436","Services","0","8,264 K"
"Memory Compression","2448","Services","0","506,936 K"
"svchost.exe","2492","Services","0","7,688 K"
"svchost.exe","2520","Services","0","11,452 K"
"igfxCUIService.exe","2568","Services","0","6,944 K"
"svchost.exe","2656","Services","0","6,776 K"
"svchost.exe","2664","Services","0","10,628 K"
"svchost.exe","2672","Services","0","7,072 K"
"svchost.exe","2692","Services","0","8,200 K"
"svchost.exe","2836","Services","0","8,528 K"
"svchost.exe","3036","Services","0","5,488 K"
"svchost.exe","3160","Services","0","8,272 K"
"svchost.exe","3184","Services","0","12,660 K"
"RtkAudioService64.exe","3272","Services","0","6,156 K"
"svchost.exe","3416","Services","0","7,944 K"
"vpnagent.exe","3424","Services","0","14,540 K"
"svchost.exe","3432","Services","0","11,160 K"
"svchost.exe","3440","Services","0","6,020 K"
"svchost.exe","3584","Services","0","6,964 K"
